       0       
     219       
       0        0.00000000000000 0.00000000000000 0.00000000000000       
       1        0.00000000000000 0.125000000000000 0.00000000000000       
       2        0.00000000000000 0.250000000000000 0.00000000000000       
       3        0.125000000000000 0.00000000000000 0.0125000000000000       
       4        0.125000000000000 0.125000000000000 0.0125000000000000       
       5        0.125000000000000 0.250000000000000 0.0125000000000000       
       6        0.250000000000000 0.00000000000000 0.0250000000000000       
       7        0.250000000000000 0.125000000000000 0.0250000000000000       
       8        0.250000000000000 0.250000000000000 0.0250000000000000       
       9        0.375000000000000 0.00000000000000 0.0375000000000000       
      10        0.375000000000000 0.125000000000000 0.0375000000000000       
      11        0.375000000000000 0.250000000000000 0.0375000000000000       
      12        0.500000000000000 0.00000000000000 0.0500000000000000       
      13        0.500000000000000 0.125000000000000 0.0500000000000000       
      14        0.500000000000000 0.250000000000000 0.0500000000000000       
      15        0.625000000000000 0.00000000000000 0.0625000000000000       
      16        0.625000000000000 0.125000000000000 0.0625000000000000       
      17        0.625000000000000 0.250000000000000 0.0625000000000000       
      18        0.750000000000000 0.00000000000000 0.0750000000000000       
      19        0.750000000000000 0.125000000000000 0.0750000000000000       
      20        0.750000000000000 0.250000000000000 0.0750000000000000       
      21        0.875000000000000 0.00000000000000 0.0875000000000000       
      22        0.875000000000000 0.125000000000000 0.0875000000000000       
      23        0.875000000000000 0.250000000000000 0.0875000000000000       
      24        1.00000000000000 0.00000000000000 0.100000000000000       
      25        1.00000000000000 0.125000000000000 0.100000000000000       
      26        1.00000000000000 0.250000000000000 0.100000000000000       
      27        1.12500000000000 0.00000000000000 0.112500000000000       
      28        1.12500000000000 0.125000000000000 0.112500000000000       
      29        1.12500000000000 0.250000000000000 0.112500000000000       
      30        1.25000000000000 0.00000000000000 0.125000000000000       
      31        1.25000000000000 0.125000000000000 0.125000000000000       
      32        1.25000000000000 0.250000000000000 0.125000000000000       
      33        1.37500000000000 0.00000000000000 0.137500000000000       
      34        1.37500000000000 0.125000000000000 0.137500000000000       
      35        1.37500000000000 0.250000000000000 0.137500000000000       
      36        1.50000000000000 0.00000000000000 0.150000000000000       
      37        1.50000000000000 0.125000000000000 0.150000000000000       
      38        1.50000000000000 0.250000000000000 0.150000000000000       
      39        1.62500000000000 0.00000000000000 0.162500000000000       
      40        1.62500000000000 0.125000000000000 0.162500000000000       
      41        1.62500000000000 0.250000000000000 0.162500000000000       
      42        1.75000000000000 0.00000000000000 0.175000000000000       
      43        1.75000000000000 0.125000000000000 0.175000000000000       
      44        1.75000000000000 0.250000000000000 0.175000000000000       
      45        1.87500000000000 0.00000000000000 0.187500000000000       
      46        1.87500000000000 0.125000000000000 0.187500000000000       
      47        1.87500000000000 0.250000000000000 0.187500000000000       
      48        2.00000000000000 0.00000000000000 0.200000000000000       
      49        2.00000000000000 0.125000000000000 0.200000000000000       
      50        2.00000000000000 0.250000000000000 0.200000000000000       
      51        2.12500000000000 0.00000000000000 0.212500000000000       
      52        2.12500000000000 0.125000000000000 0.212500000000000       
      53        2.12500000000000 0.250000000000000 0.212500000000000       
      54        2.25000000000000 0.00000000000000 0.225000000000000       
      55        2.25000000000000 0.125000000000000 0.225000000000000       
      56        2.25000000000000 0.250000000000000 0.225000000000000       
      57        2.37500000000000 0.00000000000000 0.237500000000000       
      58        2.37500000000000 0.125000000000000 0.237500000000000       
      59        2.37500000000000 0.250000000000000 0.237500000000000       
      60        2.50000000000000 0.00000000000000 0.250000000000000       
      61        2.50000000000000 0.125000000000000 0.250000000000000       
      62        2.50000000000000 0.250000000000000 0.250000000000000       
      63        2.62500000000000 0.00000000000000 0.262500000000000       
      64        2.62500000000000 0.125000000000000 0.262500000000000       
      65        2.62500000000000 0.250000000000000 0.262500000000000       
      66        2.75000000000000 0.00000000000000 0.275000000000000       
      67        2.75000000000000 0.125000000000000 0.275000000000000       
      68        2.75000000000000 0.250000000000000 0.275000000000000       
      69        2.87500000000000 0.00000000000000 0.287500000000000       
      70        2.87500000000000 0.125000000000000 0.287500000000000       
      71        2.87500000000000 0.250000000000000 0.287500000000000       
      72        3.00000000000000 0.00000000000000 0.300000000000000       
      73        3.00000000000000 0.125000000000000 0.300000000000000       
      74        3.00000000000000 0.250000000000000 0.300000000000000       
      75        3.12500000000000 0.00000000000000 0.312500000000000       
      76        3.12500000000000 0.125000000000000 0.312500000000000       
      77        3.12500000000000 0.250000000000000 0.312500000000000       
      78        3.25000000000000 0.00000000000000 0.325000000000000       
      79        3.25000000000000 0.125000000000000 0.325000000000000       
      80        3.25000000000000 0.250000000000000 0.325000000000000       
      81        3.37500000000000 0.00000000000000 0.337500000000000       
      82        3.37500000000000 0.125000000000000 0.337500000000000       
      83        3.37500000000000 0.250000000000000 0.337500000000000       
      84        3.50000000000000 0.00000000000000 0.350000000000000       
      85        3.50000000000000 0.125000000000000 0.350000000000000       
      86        3.50000000000000 0.250000000000000 0.350000000000000       
      87        3.62500000000000 0.00000000000000 0.362500000000000       
      88        3.62500000000000 0.125000000000000 0.362500000000000       
      89        3.62500000000000 0.250000000000000 0.362500000000000       
      90        3.75000000000000 0.00000000000000 0.375000000000000       
      91        3.75000000000000 0.125000000000000 0.375000000000000       
      92        3.75000000000000 0.250000000000000 0.375000000000000       
      93        3.87500000000000 0.00000000000000 0.387500000000000       
      94        3.87500000000000 0.125000000000000 0.387500000000000       
      95        3.87500000000000 0.250000000000000 0.387500000000000       
      96        4.00000000000000 0.00000000000000 0.400000000000000       
      97        4.00000000000000 0.125000000000000 0.400000000000000       
      98        4.00000000000000 0.250000000000000 0.400000000000000       
      99        4.12500000000000 0.00000000000000 0.412500000000000       
     100        4.12500000000000 0.125000000000000 0.412500000000000       
     101        4.12500000000000 0.250000000000000 0.412500000000000       
     102        4.25000000000000 0.00000000000000 0.425000000000000       
     103        4.25000000000000 0.125000000000000 0.425000000000000       
     104        4.25000000000000 0.250000000000000 0.425000000000000       
     105        4.37500000000000 0.00000000000000 0.437500000000000       
     106        4.37500000000000 0.125000000000000 0.437500000000000       
     107        4.37500000000000 0.250000000000000 0.437500000000000       
     108        4.50000000000000 0.00000000000000 0.450000000000000       
     109        4.50000000000000 0.125000000000000 0.450000000000000       
     110        4.50000000000000 0.250000000000000 0.450000000000000       
     111        4.62500000000000 0.00000000000000 0.450000000000000       
     112        4.62500000000000 0.125000000000000 0.450000000000000       
     113        4.62500000000000 0.250000000000000 0.450000000000000       
     114        4.75000000000000 0.00000000000000 0.450000000000000       
     115        4.75000000000000 0.125000000000000 0.450000000000000       
     116        4.75000000000000 0.250000000000000 0.450000000000000       
     117        4.87500000000000 0.00000000000000 0.450000000000000       
     118        4.87500000000000 0.125000000000000 0.450000000000000       
     119        4.87500000000000 0.250000000000000 0.450000000000000       
     120        5.00000000000000 0.00000000000000 0.450000000000000       
     121        5.00000000000000 0.125000000000000 0.450000000000000       
     122        5.00000000000000 0.250000000000000 0.450000000000000       
     123        5.12500000000000 0.00000000000000 0.450000000000000       
     124        5.12500000000000 0.125000000000000 0.450000000000000       
     125        5.12500000000000 0.250000000000000 0.450000000000000       
     126        5.25000000000000 0.00000000000000 0.450000000000000       
     127        5.25000000000000 0.125000000000000 0.450000000000000       
     128        5.25000000000000 0.250000000000000 0.450000000000000       
     129        5.37500000000000 0.00000000000000 0.450000000000000       
     130        5.37500000000000 0.125000000000000 0.450000000000000       
     131        5.37500000000000 0.250000000000000 0.450000000000000       
     132        5.50000000000000 0.00000000000000 0.450000000000000       
     133        5.50000000000000 0.125000000000000 0.450000000000000       
     134        5.50000000000000 0.250000000000000 0.450000000000000       
     135        5.62500000000000 0.00000000000000 0.450000000000000       
     136        5.62500000000000 0.125000000000000 0.450000000000000       
     137        5.62500000000000 0.250000000000000 0.450000000000000       
     138        5.75000000000000 0.00000000000000 0.450000000000000       
     139        5.75000000000000 0.125000000000000 0.450000000000000       
     140        5.75000000000000 0.250000000000000 0.450000000000000       
     141        5.87500000000000 0.00000000000000 0.450000000000000       
     142        5.87500000000000 0.125000000000000 0.450000000000000       
     143        5.87500000000000 0.250000000000000 0.450000000000000       
     144        6.00000000000000 0.00000000000000 0.450000000000000       
     145        6.00000000000000 0.125000000000000 0.450000000000000       
     146        6.00000000000000 0.250000000000000 0.450000000000000       
     147        6.12500000000000 0.00000000000000 0.450000000000000       
     148        6.12500000000000 0.125000000000000 0.450000000000000       
     149        6.12500000000000 0.250000000000000 0.450000000000000       
     150        6.25000000000000 0.00000000000000 0.450000000000000       
     151        6.25000000000000 0.125000000000000 0.450000000000000       
